paperId:ID(Paper),title
0110058,"On the Spectrum of QCD(1+1) with SU(N_c) Currents"
9711048,"N=(4,2) Chiral Supergravity in Six Dimensions and Solvable Lie Algebras"
9508102,"On the finite temperature $ambdaarphi^{4}$ and Gross-Neveu models Is there a first order phase transition in $(ambdaarphi^{4})_{D=3}$?"
9809171,"New supersymmetry algebras from partial supersymmetry breaking"
9609139,"On the Divergence of Perturbation Theory Steps Towards a Convergent Series"
0110112,"One Loop Renormalization of Spontaneously Broken U(2) Gauge Theory on Noncommutative Spacetime"
0203067,"Comment on Solution of the Relativistic Dirac-Morse Problem"
9603123,"D-branes and T-duality"
9701074,"Second Order Calculations of the O(N) sigma-Model Laplacian"
0107216,"Teleparallel Complex Gravity as Foundation for Noncommutative Gravity"
0101038,"Static solutions in the R^4 brane world"
9609186,"Strings and p-branes with or without spin degrees of freedom and q-form fields"
9607182,"Electric-Magnetic Black Hole Duality"
9308051,"Loop Equations for the d-dimensional One-Hermitian Matrix model"
9912076,"Branes in Super-AdS Backgrounds and Superconformal Theories"
9310144,"Lectures on 2d Gauge Theories: Topological Aspects and Path Integral Techniques"
9910252,"Four-dimensional N=4 SO(4) Gauged Supergravity from D=11"
9412128,"Bosonization of ZF Algebras: Direction Toward Deformed Virasoro Algebra"
9301054,"Topological Aspects of an Antisymmetric Background Field on Orbifolds"
9506066,"Renormalization of Black Hole Entropy and of the Gravitational Coupling Constant"
9609013,"Weak Field Expansion of Gravity and Graphical Representation"
0001162,"Decompactification of space or time in large N QCD_2"
0001094,"Bosonized supersymmetric quantum mechanics and supersymmetry of parabosons (parafermions)"
0110264,"Topologically massive gauge theories from first order theories in arbitrary dimensions"
9702151,"Run-away solutions in relativistic spin 1/2 quantum electrodynamics"
9906234,"A Note on Orientifolds and Dualities of Type 0B String Theory"
0112170,"Symplectic embedding and Hamilton-Jacobi analysis of Proca model"
0207281,"Five-Dimensional Moving Brane Solutions with Four-Dimensional Limiting Behaviour"
0204162,"A Lie-Algebra model for a noncommutative space time geometry"
0001073,"Dirac Monopole in Non-Commutative Space"
9709138,"Seiberg-Witten Solution from Matrix Theory"
9705159,"Variational Mass Perturbation Theory for Light-Front Bound-State Equations"
0003120,"Local Quantum Observables in the Anti-deSitter - Conformal QFT Correspondence"
9707065,"Extensions of the N=2 Supersymmetric a=-2 Boussinesq Hierarchy"
9202080,"Schwinger-Dyson Equations of Matrix Models for Open and Closed Strings"
9511009,"Supersymmetric Scattering in Two Dimensions"
9809125,"Equivalence Principle, Planck Length and Quantum Hamilton-Jacobi Equation"
0003262,"D-Brane Recoil and Supersymmetry Obstruction"
9310060,"Functional Relations in Solvable Lattice Models II"
0109018,"Gauge Theory On The Fuzzy Torus"
9509147,"Non-Trivial Vacua in Higher-Derivative Gravitation"
9910087,"Non-commutative Unification in Brane World"
9408136,"Exceptional structure of the dilute A$_3$ model: E$_8$ and E$_7$ Rogers--Ramanujan identities"
0302116,"Dependence of Variational Perturbation Expansions on Strong-Coupling Behavior Inapplicability of delta-Expansion to Field Theory"
9409017,"The BRST Charge for the $at{D}(2,1;)$ Non-Linear Quasi-Superconformal Algebra"
9408041,"Current-Like Variables in Massive and Massless Integrable Models"
9203017,"Current algebras and light-cone quantization in 3+1 dimensions"
9812170,"Action for IIB Supergravity in 10 dimensions"
0105105,"Quantum Mechanics and Determinism"
0105212,"A Brief Comment on The Pyrotechnic Universe"
9509156,"Skyrmions scattering in (2+1)-dimensions"
0202086,"Quantum Gravity with Minimal Assumptions"
0104233,"Renormalization by enforcing a symmetry"
0111091,"Reissner-Nordstrom Near Extremality from a Jackiw-Teitelboim Perspective"
0009057,"Extended Objects from Warped Compactifications of M Theory"
9302003,"Momentum Analyticity and Finiteness of the 1-Loop Superstring Amplitude"
9512015,"Conformal Anomaly of String Theory in the Harmonic Gauge"
9508141,"Exact Results for Integrable Asymptotically-free Field Theories"
9908175,"Spin-Two Glueballs, Positive Energy Theorems and the AdS/CFT Correspondence"
0202047,"Composite Supersymmetries in low-dimensional systems"
9910182,"BPS Structure of Argyres-Douglas Superconformal Theories"
9807027,"Auxiliary fields rescaling in higher-derivative supergravity"
9903240,"Asymptotic Symmetry and the General Black Hole Solution in Ads_3 Gravity"
0011130,"Rolling among G_2 vacua"
9701173,"Planetoid strings : solutions and perturbations"
0110062,"Exploring the Similarities of the dS/CFT and Ads/CFT Correspondences"
9302029,"Solving the Conformal Bootstrap: Four-Fermion Interactions at 2<d<4"
9705226,"Self-Duality in Nonlinear Electromagnetism"
0007232,"Rotations and e, $u$ Propagators, Part I"
9907186,"D3-branes on partial resolutions of abelian quotient singularities of Calabi-Yau threefolds"
0111157,"Spectrum of a duality-twisted Ising quantum chain"
9306003,"Weiss-approach to pair of coupled non-linear reaction-diffusion equations"
0304201,"Casimir Effect in $appa$-deformed Theory"
9711179,"Matrix Theory, U-Duality and Toroidal Compactifications of M-Theory"
9902209,"N=1 Supersymmetric Yang-Mills on the lattice at strong coupling"
0109123,"The Moduli Space of CP^1 Stringy Cosmic Lumps"
0201251,"Noncommutative 1-cocycle in the Seiberg-Witten map"
9203029,"Canonical Quantization of $(2+1)$ Dimensional Qed with Topological Mass Term"
9607060,"Operator product expansions in four-dimensional superconformal field theories"
9203074,"A cubic action for self-dual Yang-Mills"
0111136,"Cosmology with the CFT-radiation matter"
0004026,"Light-front vacuum and instantons in two dimensions"
9909013,"Wilson Loops as Precursors"
9506027,"Towards a Singularity-Free Inflationary Universe?"
9504162,"Conformal Transformation in Gravity"
9801102,"Duality in N=2 nonlinear sigma-models"
9308022,"Particles, Superparticles and Super Yang--Mills"
0101150,"Cech, Dolbeault and de Rham cohomologies in Chern-Simons and BF theories"
9407051,"Non-linear electromagnetic interactions in thermal QED"
9710073,"Strong Coupling N=2 Gauge Theory with Arbitrary Gauge Group"
9210098,"Noncommutative Geometry and Gauge Theories on Discrete Groups"
9801065,"On Notivarg Propagator"
0206102,"Gauge Fields on Tachyon Matter"
9603044,"New divergences of tachyon in the two-dimensional charged black holes"
0208068,"Fluxbranes Delaying Brane-Antibrane Annihilation"
9707222,"Calculable e^{-1/ambda} Effects"
9501003,"BRST quantization of gauge theories like SL(2,R) on inner product spaces"
9505180,"Equations of Associativity in Two-Dimensional Topological Field Theory as Integrable Hamiltonian Nondiagonalizable Systems of Hydrodynamic Type"
0003248,"Supersymmetric Brane-Worlds"
9406093,"Dual Waves"
9506076,"Classical Symmetries of Some Two-Dimensional Models Coupled to Gravity"
9311112,"Covariant differential complexes on quantum linear groups"
0003197,"Solitons and Domain Walls in Odd Dimensions"
9506147,"Supergravity and a Bogomolnyi Bound in Three Dimensions"
9506096,"The Supersymmetric Two Boson Hierarchy"
0206199,"Spontaneous Symmetry Breaking and Reflectionless Scattering Data"
9508168,"Field Theory of the Electron Spin and Zitterbewegung"
9909105,"WZ Couplings of D-branes and O-planes"
9212042,"Quark Spin and the Theta-Term for the QCD String"
9811213,"T-Duality and Ramond-Ramond Backgrounds in the Matrix Model"
9505074,"The Planckian Conspiracy: String Theory and the Black Hole Information Paradox"
9910199,"Superconformal Symmetry in Three-dimensions"
9803052,"Effective equations of motion and initial conditions for inflation in quantum cosmology"
9709189,"Static solutions in the U(1) gauged Skyrme model"
0111270,"On Correspondence of BRST-BFV, Dirac and Refined Algebraic Quantizations of Constrained Systems"
0207253,"Supersymmetry and Euler Multiplets"
9603097,"Completeness Conditions for Boundary Operators in 2D Conformal Field Theory"
9610064,"Pinched Gluon Vertex Operator in Super-Worldline Formalism"
9411126,"On quantum flag algebras"
9407023,"More on the Subtraction Algorithm"
0006172,"Yukawa Textures in Horava-Witten M-Theory"
9311110,"Symplectic Geometry of Supersymmetry and Nonlinear Sigma Model"
0007187,"Regular basis and R-matrices for the su(n)_k Knizhnik-Zamolodchikov equation"
0207138,"The Casimir Effect on Background of Conformally Flat Brane--World Geometries"
0108088,"A General Expression for Symmetry Factors of Feynman Diagrams"
9706183,"The Mixed Non-Abelian Coulomb Gas in Two Dimensions"
0202118,"D3-brane action in a supergravity background: the fermionic story"
0210220,"From AdS/CFT correspondence to hydrodynamics II Sound waves"
0102169,"BPS Equations, BPS States, and Central Charge of N=2 Supersymmetric Gauge Theories"
0101069,"OM Theory and V-duality"
9708133,"Gravitation as a Many Body Problem"
0010207,"Dynamical Topology Change in M Theory"
9603053,"Gravity coupled with matter and foundation of non-commutative geometry"
9307159,"Dilatonic Sphalerons and Non-Abelian Black Holes"
0303112,"Wakes in Dilatonic Current-Carrying Cosmic Strings"
0303208,"Dynamical Supersymmetry Breaking in Standard-like Models with Intersecting D6-branes"
9808129,"To be or knot to be?"
9904002,"Particle Reflection Amplitudes in a_n^(1) Toda Field Theories"
0103254,"Notes from the Underground: A Propos of Giventals Conjecture"
9907023,"`Desert in Energy or Transverse Space?"
9510201,"General Triplectic Quantization"
0207135,"N=1 No-Scale Supergravity from IIB Orientifolds"
9802054,"Quantum Numbers of the Theta Vacuum in (2+1)-Dimensional Spinor Electrodynamics: Charge and Magnetic Flux"
9310137,"Percolation on Strings and the Cover-up of the c=1 Disaster"
0210093,"Double-trace operators and one-loop vacuum energy in AdS/CFT"
9803214,"Gauge Theories from Orientifolds and Large N Limit"
9611125,"D-branes and Near Extremal Black Holes at Low Energies"
9410028,"Manifestations of Quantum Gravityin Scalar QED Phenomena"
9503204,"Lie algebra cohomology and group structure of gauge theories"
0106243,"BPS Domain Walls in super Yang-Mills and Landau-Ginzburg models"
0304088,"Calculation of Higher Mass-Dimensional Effective Lagrangians in Quantum Field Theory"
0201190,"Non periodic Ishibashi states: the su(2) and su(3) affine theories"
9410019,"Horizon Condition Holds Pointwise on Finite Lattice with Free Boundary Conditions"
0003072,"On Seven-Brane and Instanton Solutions of Type IIB"
0010060,"Exact Noncommutative Solitons"
9811191,"BRST Cohomology of N=2 Super-Yang-Mills Theory in 4D"
9210150,"Bicovariant Quantum Algebras and Quantum Lie Algebras"
9810234,"Functional Approach to Phase Space Formulation of Quantum Mechanics"
9811032,"Classical and Quantum Analysis of Repulsive Singularities in Four Dimensional Extended Supergravity"
0112221,"Comments on D-branes in Kazama-Suzuki models and Landau-Ginzburg theories"
9910022,"The Dynamics of Very Special Black Holes"
9707035,"Perturbative Expansion around the Gaussian Effective Action: The Background Field Method"
9810079,"Examples of potentials with convergent Schwinger - DeWitt expansion"
9604186,"More on $(4,4)$ supermultiplets in $SU(2)imes SU(2)$ harmonic superspace"
9510176,"Redefining B-twisted topological sigma models"
9505010,"Anomalous commutators for energy-momentum tensors"
9902072,"Universal Thermal Instabilities and the High-Temperature Phase of the N=4 Superstrings"
9207071,"Ward Identities for Affine-Virasoro Correlators"
9908069,"Vortex solution in 2+1 dimensional Yang-Mills theory at high temperatures"
0003275,"A Solution of the Randall-Sundrum Model and the Mass Hierarchy Problem"
0111264,"Shadows of the Planck Scale: The Changing Face of Compactification Geometry"
9905088,"Renormalization-group Method for Reduction of Evolution Equations; invariant manifolds and envelopes"
0107190,"Gauging the Fluid"
9404067,"Real Special Geometry"
0011089,"On Realising N=1 Super Yang-Mills in M theory"
9906101,"Non-Supersymmetric Gauge Theories from D-Branes in Type 0 String Theory"
9412131,"Lectures On Black Hole Evaporation and Information Loss"
9610029,"Planar Approximation as Two-Field Boltzmann Theory"
9908194,"Cosmic String Helicity: Constraints on Loop Configurations, and the Quantization of Baryon Number"
9810152,"Self-Dual Effective Action of N=4 Super-Yang Mills"
9810251,"Entropy of 2D black holes from counting microstates"
9512103,"Generalized Action Principle for superstrings and supermembranes"
9701050,"Gauge Invariances in the Proca model"
0303121,"Hecke Operator and S-Duality of N=4 Super Yang-Mills for ADE Gauge Group on K3"
0003216,"The Interplay Between $heta$ and T"
9806092,"Brane Boxes: Bending and Beta Functions"
9902046,"On the Quantization of the GS String on $AdS_5 imes S^5$"
9910265,"Integral representation for the eigenfunctions of quantum periodic Toda chain"
9610164,"A Schwinger term in q-deformed su(2) algebra"
0012198,"Boundary String Field Theory of the DDbar System"
9902028,"Non-Abelian Chern-Simons Particles in an External Magnetic Field"
9505148,"Hamiltonian Systems on Quantum Spaces"
9808109,"Quantum generation of Schwarzschild-de Sitter (Nariai) black holes in effective dilaton-Maxwell gravity"
0105271,"The Fuzzy Kaehler Coset Space by the Fedosov Formalism"
9911012,"Nonminimal particle-like solutions in cubic scalar field theory"
9606060,"Effective Dilaton Potential in Linearized Gravity"
9701088,"Lectures on Supergravity p-branes"
0107054,"Planck-scale relativity from quantum $appa$-Poincare algebra"
0112208,"Definite and Indefinite Unitary Time Representations for Hilbert and Non-Hilbert Spaces"
