paperId:ID(Paper),title
0109067,"Lagrangian formulation of the massless higher integer spin fields in the AdS background"
0303254,"CP symmetry and the strong interactions"
9803107,"Dynamical Supersymmetry Breaking"
0005136,"How massless are massless fields in $AdS_d$"
0206081,"D1/D5 system and Wilson Loops in (Non-)commutative Gauge Theories"
9701028,"O(N) models within the local potential approximation"
9605210,"Diracs Legacy: Light-Cone Quantization"
0106106,"On the Masses of the Leptons, Bosons and Quarks"
9302058,"Construction of String Solutions around Non-trivial Backgrounds"
9306161,"Functional Schroedinger Equation for Fermions in External Gauge Fields"
9806011,"String Junction Transitions in the Moduli Space of N=2 SYM"
0209177,"Overcoming Nonrenormalizability"
9411180,"A New Quantum Vortex Operator and Its Correlation Functions"
9409083,"String Organization of Field Theories: Duality and Gauge Invariance"
9607014,"Prolongation Approach to Ba}cklund Transformation of Zhiber-Mikhailov-Shabat Equation"
9407015,"Boundary Dynamics in Dilaton Gravity"
9609087,"Stringy Toda Cosmologies"
9509162,"Whitham-Toda hierarchy and N = 2 supersymmetric Yang-Mills theory"
0206147,"Perturbations on a moving D3-brane and mirage cosmology"
9706001,"QFTs With Action of Degree 3 and Higher and Degeneracy of Tensors"
9605090,"Nonperturbative Relations in N=2 SUSY Yang-Mills and WDVV equation"
0303127,"Supersymmetric M-theory compactifications with fluxes on seven-manifolds and G-structures"
9511001,"Quantization of 2D Abelian Gauge Theory without the Kinetic Term of Gauge Field as Anomalous Gauge Theory"
9512141,"Instanton and QCD-monopole Trajectory in the Abelian Dominating System"
9302044,"Finite Lorentz Transformations, Automorphisms, and Division Algebras"
9312003,"On Induced Gravity in 2-d Topological Theories"
9603115,"On Path Integration on Noncommutative Geometries"
0006060,"Warped AdS near-horizon geometry of completely localized intersections of M5-branes"
9606179,"Thermodynamics of Black Holes in Presence of String Instantons"
0002061,"Non-Abelian Field Theory of stable non-BPS Branes"
9912174,"$ambda$-symmetry and background independence of noncommutative gauge theory on $athbb R^n$"
9209008,"Semiclassical Approach to Black Hole Evaporation"
9212048,"Implications of an arithmetical symmetry of the commutant for modular invariants"
9611180,"Thermodynamic properties of spontaneous magnetization in Chern-Simons QED_3"
0204225,"Supersymmetric Born-Infeld from the D9-brane"
9607118,"Yang-Mills Theory In Axial Gauge"
9711051,"A note on the interactions of compactified D-branes"
9901106,"Coleman-Weinberg Mechanism and Interaction of D3-Branes in Type 0 String Theory"
9411090,"Polarization of Instantons and Gravity"
0001109,"Superconformal hypermultiplets in superspace"
0105174,"Wound D-branes in Gepner Models"
0212331,"Effective theory for close limit of two branes"
9811033,"Symmetry Algebras in Chern-Simons Theories with Boundary: Canonical Approach"
9911253,"Curved branes from string dualities"
9905137,"Higher Loop Effects on Unification via Kaluza-Klein Thresholds"
0010093,"Gravity in the Einstein-Gauss-Bonnet Theory with the Randall-Sundrum Background"
9409054,"A star-product approach to noncompact quantum groups"
0001211,"Schwarzschild black hole in the dilatonic domain wall"
0002006,"The tale of gravitational sphaleron"
9401056,"Chiral Symmetry Breaking in the $d=3$ Nambu-Jona-Lasinio Model in Curved Spacetime"
0201109,"Topological Gravity versus Supergravity on Manifolds with Special Holonomy"
9511066,"Non-Abelian Antibrackets"
9307150,"Metric On Quantum Spaes"
0012227,"The scaling evolution of cosmological constant"
0209262,"Comment on Supersymmetry and Singular Potentials by Das and Pernice [Nucl Phys B 561 (1999) 357]"
0201063,"Radion Stabilization in Compact Hyperbolic Extra Dimensions"
9409023,"Proper Time Formalism, Gauge Invariance and the Effects of a Finite World Sheet Cutoff in String Theory"
9812017,"Two-Boundaries AdS/CFT Correspondence in Dilatonic Gravity"
9506196,"Some exact results in supersymmetric theories based on exceptional groups"
0203245,"Algebra of the observables in the Calogero model and in the Chern-Simons matrix model"
9704209,"Antisymplectic Gauge Theories"
9912046,"Renormalisability of the SU(n) Gauge Theory with Massive Gauge Bosons"
9403198,"Exact Superpotentials in Four Dimensions"
0210270,"The Off-Shell Boundary State and Cross-Caps in the Genus Expansion of String Theory"
9808177,"Large N Phases, Gravitational Instantons and the Nuts and Bolts of AdS Holography"
9611214,"Scattering of Strings from D-branes"
9703055,"Errata for: Differential Equations for Sine-Gordon Correlation Functions at the Free Fermion Point"
9207012,"Classical Hamiltonian Reduction and Superconformal Algebras"
0004142,"The M-theory dual of a 3 dimensional theory with reduced supersymmetry"
9508146,"A Note on Slavnov-Taylor Identities in the Causal Epstein-Glaser Approach"
0108204,"Ward Identities for N=2 Rigid and Local Supersymmetry in Euclidean Space"
9605001,"The Standard Model as a noncommutative geometry: the low energy regime"
0302003,"Two-dimensional SUSY-pseudo-Hermiticity without separation of variables"
9707019,"Duality in Matrix Theory and Three Dimensional Mirror Symmetry"
9602072,"Tuning the RADIO to the Off-Shell 2D Fayet Hypermultiplet Problem"
0108131,"Standard-like models from intersecting D4-branes"
0101073,"Relating Friedmann equation to Cardy formula in universes with cosmological constant"
0005010,"Dual Projection and Selfduality in Three Dimensions"
0111154,"Localized Tachyons and RG Flows"
9302113,"Division algebras, Galois fields, quadratic residues"
0005220,"Shadow multiplets in AdS_4/CFT_3 and the super-Higgs mechanism: hints of new shadow supergravities"
0008233,"The exact renormalisation group equation and the perturbed unitary minimal models"
0008132,"Noncommutative QED and Anomalous Dipole Moments"
0203138,"Aspects of Spontaneous N=2 -> N=1 Breaking in Supergravity"
0210048,"5d Black holes, wrapped fivebranes and 3d Chern-Simons Super Yang-Mills"
0111267,"Hall Effect in Noncommutative Coordinates"
9310172,"Inter-Relations of Solvable Potentials"
9506060,"Generalization of Weierstrassian Elliptic Functions to ${f R}^{n}$"
0304130,"Spectral theory of automorphic forms and analysis of invariant operators on $SL_3({al{Z}}$ with applications"
9507078,"Generalization of a result of Matsuo and Cherednik to the Calogero-Sutherland- Moser integrable models with exchange terms"
9305052,"Renormalization in Quantum Mechanics"
9511155,"A Generalization of the Bargmann-Fock Representation to Supersymmetry by Holomorphic Differential Geometry"
9704016,"Dirac Operator and Spectral Geometry"
0201013,"Accounting for the finiteness of the Higgs-boson mass in the 3D Georgi-Glashow model"
9706100,"Absorption of photons and fermions by black holes in four dimensions"
9212059,"Statistical Mechanics of Kinks in (1+1)-Dimensions"
9607026,"Counting Dyons in N=4 String Theory"
9306043,"Some Remarks About the Two-Matrix Penner Model and the Kazakov-Migdal Model"
9901115,"Closed-form Absorption Probability of Certain D=5 and D=4 Black Holes and Leading-Order Cross-Section of Generic Extremal p-branes"
0301136,"Gluino-Condensate (CIV-DV) Prepotential from its Whitham-Time Derivatives"
9409167,"State-Sum Invariants of 4-Manifolds I"
9601148,"Monopole Scattering with a Twist"
0302220,"Exact conserved quantities on the cylinder II: off-critical case"
9903140,"Solitons on Branes"
9203021,"Covariant Currents in N=2 Super-Liouville Theory"
9207080,"Generalized Classical BRST Cohomology and Reduction of Poisson Manifolds"
0110130,"Vacuum confinement at finite temperature for scalar QED in magnetic field and deformed boundary condition"
9406080,"Canonical Coherent States for the Relativistic Harmonic Oscillator"
0103039,"Zero modes of fermions with general mass matrix"
0108065,"Anisotropic Black Holes in Einstein and Brane Gravity"
0302086,"The Sound of M-Theory"
9410155,"Unitarity, Analytical Time and Hawkings Temperature"
9906200,"D-branes on the Quintic"
9609183,"A Diagramatic Analysis of Duality in Supersymmetric Gauge Theories"
9505186,"On S-Duality in Abelian Gauge Theory"
0103110,"An Algebraic Criterion for the Ultraviolet Finiteness of Quantum Field Theories"
9911081,"Type I vacua with brane supersymmetry breaking"
0107174,"Brane World in a Topological Black Holes in Asymptotically Flat Spacetime"
0208034,"Integrable flows in c=1 string theory"
0209036,"Light-front field theories at finite temperature"
0201191,"Wave function of the radion with a bulk scalar field"
9505117,"Anyons as spinning particles"
0304232,"An alternative formulation of light-cone string field theory on the plane wave"
9811200,"Two-logarithm matrix model with an external field"
9805140,"Exact absorption probabilities for the D3-brane"
9811162,"Embeddings of the Virasoro algebra and black hole entropy"
9604141,"One-loop finiteness of the four-dimensional Donaldson-Nair-Schiff non-linear sigma-model"
9704145,"D-instantons, Strings and M-theory"
0112169,"CFT Description of Identity String Field: Toward Derivation of the VSFT Action"
0107188,"Mesons in Light-Front QCD$_{2+1}$: Investigation of a Bloch Effective Hamiltonian"
0010099,"From ADM to Brane-World charges"
9810135,"BTZ black holes and the near-horizon geometry of higher-dimensional black holes"
0109126,"Stringy Domain Walls of N=1, D=4 Supergravity"
9406109,"Swimming of Microorganism and the String- and Membrane- like Algebra"
9702024,"Symplectic Structures and Self -dual Fields in (4k+2) Dimensions"
9611111,"On the structure of composite black p-brane configurations and related black holes"
9305121,"Classical dynamics of rigid string from Willmore functional"
0302037,"Hamiltonian BRST deformation of a class of n-dimensional BF-type theories"
0207033,"Contraints on matter from asymptotic safety"
9606042,"Symmetries of Heterotic String Effective Theory in Three and Two Dimensions"
9205079,"Duality of string amplitudes in a curved background"
9811168,"Non-Perturbative Vacua and Particle Physics in M-Theory"
9510171,"Functional Equations of Form Factors for Diagonal Scattering Theories"
9502042,"FADDEEV-JACKIW APPROACH TO HIDDEN SYMMETRIES"
9806165,"Confining Properties of the Homogeneous Self-Dual Field and the Effective Potential in SU(2) Yang-Mills Theory"
9610241,"Finite Temperature Schwinger Model with Chirality Breaking Boundary Conditions"
9507030,"On Action with Grassmann-Odd Lagrangian"
9502058,"ON TOPOLOGICAL $2D$ STRING AND INTERSECTION THEORY"
9203023,"Semilocal strings and monopoles"
9901133,"Operatorial quantization of Born-Infeld Skyrmions"
0211222,"Intersecting D3-branes and Holography"
9807079,"Pseudo-anomalous U(1) symmetry in the strong coupling limit of the heterotic string"
9705161,"Supersymmetry and the cohomology of (hyper)Kaehler manifolds"
0004074,"String Theory and the Space-Time Uncertainty Principle"
9504108,"A GAS OF D-INSTANTONS"
9805152,"N=2 Rigid Supersymmetry with Gauged Central Charge"
0006220,"Casimir Energy in the Axial Gauge"
0010125,"Cohomology and Topological Anomalies"
9608072,"An action of the gluodynamics string from the Wilson loop expansion"
9203077,"Finite W-algebras"
9704040,"Self-Dual Supergravity from N=2 Strings"
9503011,"Random Bond Ising Model and Massless Phase of the Gross-Neveu Model"
9903093,"Mirror Symmetries for Brane Configurations and Branes at Singularities"
9607219,"Some remarks on quantum theory and integrable systems"
0003176,"UV/IR Mixing for Noncommutative Complex Scalar Field Theory, II (Interaction with Gauge Fields)"
0301152,"Multi-Lagrangians, Hereditary Operators and Lax Pairs for the Korteweg-de Vries Positive and Negative Hierarchies"
9506207,"S-Duality Constraints On Effective Potentials For Gaugino Condensation"
9705149,"Superconformal Coset Equivalence from Level-Rank Duality"
9911055,"Gravity in the Randall-Sundrum Brane World"
9406030,"BRS renormalisation of some on-shell closed algebras of symmetry transformations : the example of supersymmetric non-linear sigma models : the N=1 case"
9403088,"Orbifold Constructions and the Classification of Self-Dual c=24 Conformal Field Theories"
9804154,"Description of Unstable Systems in Relativistic Quantum Mechanics in the Lax-Phillips Theory"
0012075,"The geometry of the M5-branes and TQFTs"
0107205,"Hierarchy of Dirac, Pauli and Klein-Gordon conserved operators in Taub-NUT background"
9910180,"Path integral and pseudoclassical action for spinning particle in external electromagnetic and torsion fields"
9912213,"Rotation of D-brane and Non-commutative Geometry"
0212245,"Supergravity"
9312149,"$S^1 imes S^2$ wormholes and topological charge"
9505065,"Phase structure of renormalizable four-fermion models in spacetimes of constant curvature"
9304086,"Dynamics of cosmic strings and springs; a covariant formulation"
9210060,"Supersymmetry and the Nonlocal Yangian Deformation Symmetry"
9408161,"On evaluation of two-loop self-energy diagram with three propogator"
9612017,"Galilean-Invariant (2+1)-Dimensional Models with a Chern-Simons-Like Term and D=2 N oncommutative Geometry"
0002093,"Wilson loops in the adjoint representation and multiple vacua in two-dimensional Yang-Mills theory"
9909130,"Supergravity on the Brane"
0108208,"Spontaneous breaking of the C, P, and rotational symmetries by topological defects in two extra dimensions"
0201046,"Radiation reaction and renormalization in classical electrodynamics of point particle in any dimension"
